Tag/category id,Label,Description,Parent tag/category,Product/service id,Ref.,Label,Manufacture Type,
16,Savings Pass,,0,315,PC1 - 1,National Savings Pass,,
17,Tickets,,0,355,48 Coupon Tickets,Tickets,,
17,Tickets,,0,357,64 Coupon Tickets,Tickets,,
18,Tumbler,,0,314,Corp,Corporate Sales from Online Order,,
21,Coffee,,9,246,10668-07527,CAMERON'S COFFEE GROUND - HIGHLAND GROG - 12 OZ,,
21,Coffee,,9,247,10668-07532,CAMERON'S COFFEE GROUND - VANILLA HAZELNUT - 12 OZ,,
21,Coffee,,9,248,10668-07502,CAMERON'S COFFEE GROUND - TOASTED SOUTHERN PECAN - 12 OZ,,
21,Coffee,,9,249,10668-07416,CAMERON'S COFFEE GROUND - SEA SALT CARAMEL - 12 OZ,,
21,Coffee,,9,250,10668-07422,CAMERON'S COFFEE GROUND - DARK CHOCOLATE MOCHA - 12 OZ,,
21,Coffee,,9,251,10668-07524,CAMERON'S COFFFEE GROUND - BREAKFAST BLEND - 12 OZ,,
21,Coffee,,9,252,10668-07519,CAMERON'S COFFEE GROUND - JAMAICAN BLEND - 10 OZ,,
21,Coffee,,9,253,10668-07521,CAMERON'S COFFEE GROUND - FRENCH ROAST - 10 OZ,,
21,Coffee,,9,254,10668-30108,CAMERON'S COFFEE ECOPOD - HIGHLANDER GROG - 12 CT,,
21,Coffee,,9,255,10668-30104,CAMERON'S COFFEE ECOPOD - VANILLA HAZELNUT - 12 CUT,,
21,Coffee,,9,256,10668-30105,CAMERON'S COFFEE ECOPOD - CHOCOLATE CARAMEL BROWNIE - 12 CT,,
21,Coffee,,9,257,10668-30100,CAMERON'S COFFEE ECOPOD - BREAKFAST BLEND - 12 CT,,
21,Coffee,,9,258,10668-30101,CAMERON'S COFFEE ECOPOD - DONUT SHOP - 12 CT,,
21,Coffee,,9,259,10668-30109,CAMERON'S COFFEE ECOPOD - JAMAICAN BLEND - 12 CT,,
22,Cookies,,14,317,CK02108,HAMMOND'S COOKIES - LEMON RASPBERRY,,
22,Cookies,,14,319,CK12008,HAMMOND'S COOKIES - PEANUT BUTTER CHOC CHIP,,
22,Cookies,,14,321,CK1500,HAMMOND'S COOKIES - SALTED CARAMEL,,
22,Cookies,,14,324,CK14608,HAMMOND'S COOKIES - CHOCOLATE CHIP,,
22,Cookies,,14,326,CK14508,HAMMOND'S COOKIES - BIRTHDAY CAKE,,
23,Snack Mix,,14,328,BG0140808,HAMMOND'S SNACK MIX - WASSUP WASABI,,
23,Snack Mix,,14,330,BG0210808,HAMMOND'S SNACK MIX - TRAILBLAZER,,
23,Snack Mix,,14,332,BG0220808,HAMMOND'S SNACK MIX - SUNNY DAY,,
23,Snack Mix,,14,334,BG0170808,HAMMOND'S SNACK MIX - MIDNIGHT,,
23,Snack Mix,,14,336,BG0200808,HAMMOND'S SNACK MIX - CRANTASTIC,,
