Id,Ref.,Base price,Price Level,PriceLevelUnitPriceHT,PriceLevelUnitPriceTTC,MinPriceLevelUnitPriceHT,MinPriceLevelUnitPriceTTC,PriceLevelVATRate,Creation date,
336,BG0200808,HT,6,7.10000000,7.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:37:32,
330,BG0210808,HT,1,6.10000000,6.10000000,,,0.000,2023-05-19 00:00:00,
330,BG0210808,HT,2,0.27000000,0.27000000,,,0.000,2023-05-19 00:00:00,
330,BG0210808,HT,3,6.60000000,6.60000000,,,0.000,2023-05-19 00:00:00,
330,BG0210808,HT,4,0.27000000,0.27000000,,,0.000,2023-05-19 00:00:00,
330,BG0210808,HT,5,0.27000000,0.27000000,,,0.000,2023-05-19 00:00:00,
330,BG0210808,HT,6,7.10000000,7.10000000,,,0.000,2023-08-09 23:17:50,
330,BG0210808,HT,1,6.10000000,6.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:39:33,
330,BG0210808,HT,2,6.10000000,6.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:39:54,
330,BG0210808,HT,3,6.60000000,6.60000000,0.00000000,0.00000000,0.000,2023-08-22 01:39:54,
330,BG0210808,HT,4,8.10000000,8.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:39:54,
330,BG0210808,HT,5,6.10000000,6.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:39:54,
330,BG0210808,HT,6,7.10000000,7.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:39:54,
332,BG0220808,HT,1,6.10000000,6.10000000,,,0.000,2023-05-19 00:00:00,
332,BG0220808,HT,2,0.40000000,0.40000000,,,0.000,2023-05-19 00:00:00,
332,BG0220808,HT,3,6.60000000,6.60000000,,,0.000,2023-05-19 00:00:00,
332,BG0220808,HT,4,0.40000000,0.40000000,,,0.000,2023-05-19 00:00:00,
332,BG0220808,HT,5,0.40000000,0.40000000,,,0.000,2023-05-19 00:00:00,
332,BG0220808,HT,6,7.10000000,7.10000000,,,0.000,2023-08-09 23:17:50,
332,BG0220808,HT,1,6.10000000,6.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:41:55,
332,BG0220808,HT,2,6.10000000,6.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:42:11,
332,BG0220808,HT,3,6.60000000,6.60000000,0.00000000,0.00000000,0.000,2023-08-22 01:42:11,
332,BG0220808,HT,4,8.10000000,8.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:42:11,
332,BG0220808,HT,5,6.10000000,6.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:42:11,
332,BG0220808,HT,6,7.10000000,7.10000000,0.00000000,0.00000000,0.000,2023-08-22 01:42:11,
369,BROCHURE_DATA_ENTRY,HT,1,0.75000000,0.75000000,,,0.000,2023-05-19 00:00:00,
369,BROCHURE_DATA_ENTRY,HT,2,9.35000000,9.35000000,,,0.000,2023-05-19 00:00:00,
369,BROCHURE_DATA_ENTRY,HT,3,0.75000000,0.75000000,,,0.000,2023-05-19 00:00:00,
369,BROCHURE_DATA_ENTRY,HT,4,12.00000000,12.00000000,,,0.000,2023-05-19 00:00:00,
369,BROCHURE_DATA_ENTRY,HT,5,0.75000000,0.75000000,,,0.000,2023-05-19 00:00:00,
369,BROCHURE_DATA_ENTRY,HT,6,1.75000000,1.75000000,,,0.000,2023-08-09 23:17:50,
369,BROCHURE_DATA_ENTRY,HT,1,0.75000000,0.75000000,0.00000000,0.00000000,0.000,2023-08-22 01:43:25,
369,BROCHURE_DATA_ENTRY,HT,2,0.75000000,0.75000000,0.00000000,0.00000000,0.000,2023-08-22 01:43:39,
369,BROCHURE_DATA_ENTRY,HT,3,0.75000000,0.75000000,0.00000000,0.00000000,0.000,2023-08-22 01:43:39,
369,BROCHURE_DATA_ENTRY,HT,4,0.75000000,0.75000000,0.00000000,0.00000000,0.000,2023-08-22 01:43:39,
369,BROCHURE_DATA_ENTRY,HT,5,0.75000000,0.75000000,0.00000000,0.00000000,0.000,2023-08-22 01:43:39,
369,BROCHURE_DATA_ENTRY,HT,6,1.75000000,1.75000000,0.00000000,0.00000000,0.000,2023-08-22 01:43:39,
524,C01SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
524,C01SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
524,C01SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
524,C01SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
524,C01SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
524,C01SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
1186,C02SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 01:47:23,
1186,C02SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:47:54,
1186,C02SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:47:54,
1186,C02SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:47:54,
1186,C02SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 01:47:54,
1186,C02SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 01:47:54,
1186,C02SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:47:54,
525,C03SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
525,C03SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
525,C03SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
525,C03SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
525,C03SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
525,C03SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
1188,C04SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 01:49:57,
1188,C04SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:50:30,
1188,C04SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:50:30,
1188,C04SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:50:30,
1188,C04SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 01:50:30,
1188,C04SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 01:50:30,
1188,C04SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:50:30,
526,C05SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
526,C05SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
526,C05SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
526,C05SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
526,C05SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
526,C05SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
527,C06SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
527,C06SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
527,C06SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
527,C06SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
527,C06SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
527,C06SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
528,C07SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
528,C07SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
528,C07SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
528,C07SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:53:40,
528,C07SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:53:56,
528,C07SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:53:56,
528,C07SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 01:53:56,
528,C07SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 01:53:56,
528,C07SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:53:56,
261,C08SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
261,C08SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
261,C08SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
261,C08SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
261,C08SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
261,C08SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
1194,C09SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 01:55:39,
1194,C09SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:56:31,
1194,C09SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:56:31,
1194,C09SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:56:31,
1194,C09SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 01:56:31,
1194,C09SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 01:56:31,
1194,C09SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 01:56:31,
262,C10SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
262,C10SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
262,C10SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
262,C10SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
262,C10SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
262,C10SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
1196,C11SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 02:00:29,
1196,C11SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:00:54,
1196,C11SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:00:54,
1196,C11SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:00:54,
1196,C11SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 02:00:54,
1196,C11SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 02:00:54,
1196,C11SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:00:54,
1197,C12SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 02:01:06,
1197,C12SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:01:36,
1197,C12SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:01:36,
1197,C12SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:01:36,
1197,C12SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 02:01:36,
1197,C12SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 02:01:36,
1197,C12SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:01:36,
263,C13SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
263,C13SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
263,C13SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
263,C13SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
263,C13SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
263,C13SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
264,C14SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
264,C14SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
264,C14SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
264,C14SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
264,C14SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
264,C14SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
265,C15SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
265,C15SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
265,C15SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
265,C15SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
265,C15SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
265,C15SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
266,C16SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
266,C16SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
266,C16SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
266,C16SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
266,C16SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
266,C16SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
267,C17SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
267,C17SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
267,C17SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
267,C17SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
267,C17SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
267,C17SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
1203,C18SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 02:04:19,
1203,C18SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:04:42,
1203,C18SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:04:42,
1203,C18SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:04:42,
1203,C18SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 02:04:42,
1203,C18SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 02:04:42,
1203,C18SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:04:42,
268,C19SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
268,C19SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
268,C19SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
268,C19SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
268,C19SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
268,C19SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
269,C20SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
269,C20SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
269,C20SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
269,C20SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
269,C20SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
269,C20SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
270,C21SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
270,C21SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
270,C21SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
270,C21SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
270,C21SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
270,C21SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
271,C22SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
271,C22SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
271,C22SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
271,C22SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
271,C22SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
271,C22SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
272,C23SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
272,C23SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
272,C23SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
272,C23SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
272,C23SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
272,C23SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
273,C24SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
273,C24SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
273,C24SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
273,C24SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
273,C24SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
273,C24SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
274,C25SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
274,C25SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
274,C25SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
274,C25SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
274,C25SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
274,C25SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
275,C26SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
275,C26SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
275,C26SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
275,C26SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
275,C26SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
275,C26SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
1212,C27SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 02:16:05,
1212,C27SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:16:40,
1212,C27SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:16:40,
1212,C27SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:16:40,
1212,C27SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 02:16:40,
1212,C27SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 02:16:40,
1212,C27SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:16:40,
276,C28SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
276,C28SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
276,C28SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
276,C28SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
276,C28SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
276,C28SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
277,C29SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
277,C29SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
277,C29SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
277,C29SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
277,C29SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
277,C29SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
1216,C30SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 02:19:31,
1216,C30SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:19:51,
1216,C30SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:19:51,
1216,C30SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:19:51,
1216,C30SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 02:19:51,
1216,C30SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 02:19:51,
1216,C30SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:19:51,
278,C31SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
278,C31SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
278,C31SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
278,C31SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
278,C31SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
278,C31SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
279,C32SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
279,C32SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
279,C32SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
279,C32SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
279,C32SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
279,C32SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
280,C33SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
280,C33SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
280,C33SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
280,C33SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
280,C33SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
280,C33SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
281,C34SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
281,C34SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
281,C34SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
281,C34SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
281,C34SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
281,C34SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
282,C35SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
282,C35SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
282,C35SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
282,C35SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
282,C35SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
282,C35SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
283,C36SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
283,C36SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
283,C36SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
283,C36SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
283,C36SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
283,C36SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
284,C37SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
284,C37SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
284,C37SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
284,C37SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
284,C37SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
284,C37SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
285,C38SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
285,C38SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
285,C38SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
285,C38SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
285,C38SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
285,C38SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
286,C39SS,HT,1,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
286,C39SS,HT,2,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
286,C39SS,HT,3,9.65000000,9.65000000,,,0.000,2023-05-19 00:00:00,
286,C39SS,HT,4,12.50000000,12.50000000,,,0.000,2023-05-19 00:00:00,
286,C39SS,HT,5,8.90000000,8.90000000,,,0.000,2023-05-19 00:00:00,
286,C39SS,HT,6,10.65000000,10.65000000,,,0.000,2023-08-09 23:17:50,
1226,C40SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 02:22:07,
1226,C40SS,HT,1,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:22:32,
1226,C40SS,HT,2,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:22:32,
1226,C40SS,HT,3,9.65000000,9.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:22:32,
1226,C40SS,HT,4,12.50000000,12.50000000,0.00000000,0.00000000,0.000,2023-08-22 02:22:32,
1226,C40SS,HT,5,8.90000000,8.90000000,0.00000000,0.00000000,0.000,2023-08-22 02:22:32,
1226,C40SS,HT,6,10.65000000,10.65000000,0.00000000,0.00000000,0.000,2023-08-22 02:22:32,
1227,C41SS,HT,1,0.00000000,0.00000000,0.00000000,0.00000000,0.000,2023-08-22 02:22:42,
